desired_joint, measured_joint
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 0
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 0.000191748
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 0.000191748
-2.22045e-16, 0.000191748
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 0.000191748
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 0.000191748
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 9.5874e-05
-2.22045e-16, 0.000191748
-2.22045e-16, 9.5874e-05
0, 0.000191748
0, 9.5874e-05
7.64693e-12, 9.5874e-05
6.09918e-11, 9.5874e-05
2.05229e-10, 9.5874e-05
4.85003e-10, 9.5874e-05
9.44417e-10, 9.5874e-05
1.62703e-09, 9.5874e-05
2.57585e-09, 0.000191748
3.83336e-09, 9.5874e-05
5.44149e-09, 9.5874e-05
7.44167e-09, 9.5874e-05
9.87475e-09, 9.5874e-05
1.27811e-08, 0.000191748
1.62005e-08, 9.5874e-05
2.01722e-08, 9.5874e-05
2.47351e-08, 9.5874e-05
2.99273e-08, 9.5874e-05
3.57867e-08, 9.5874e-05
4.23503e-08, 9.5874e-05
4.96549e-08, 9.5874e-05
5.77367e-08, 9.5874e-05
6.66314e-08, 9.5874e-05
7.6374e-08, 9.5874e-05
8.69994e-08, 9.5874e-05
9.85415e-08, 9.5874e-05
1.11034e-07, 9.5874e-05
1.2451e-07, 9.5874e-05
1.39003e-07, 9.5874e-05
1.54544e-07, 0.000191748
1.71165e-07, 9.5874e-05
1.88897e-07, 9.5874e-05
2.07772e-07, 9.5874e-05
2.27818e-07, 9.5874e-05
2.49067e-07, 9.5874e-05
2.71546e-07, 9.5874e-05
2.95286e-07, 9.5874e-05
3.20313e-07, 9.5874e-05
3.46657e-07, 9.5874e-05
3.74344e-07, 0.000191748
4.03401e-07, 0.000191748
4.33855e-07, 9.5874e-05
4.65731e-07, 9.5874e-05
4.99056e-07, 9.5874e-05
5.33853e-07, 9.5874e-05
5.70148e-07, 9.5874e-05
6.07964e-07, 9.5874e-05
6.47326e-07, 9.5874e-05
6.88256e-07, 9.5874e-05
7.30777e-07, 9.5874e-05
7.74912e-07, 9.5874e-05
8.20682e-07, 9.5874e-05
8.68108e-07, 9.5874e-05
9.17213e-07, 9.5874e-05
9.68015e-07, 9.5874e-05
1.02054e-06, 9.5874e-05
1.07479e-06, 9.5874e-05
1.13081e-06, 9.5874e-05
1.1886e-06, 9.5874e-05
1.24819e-06, 9.5874e-05
1.30958e-06, 9.5874e-05
1.37281e-06, 9.5874e-05
1.43788e-06, 9.5874e-05
1.50482e-06, 0.000191748
1.57364e-06, 9.5874e-05
1.64435e-06, 9.5874e-05
1.71697e-06, 9.5874e-05
1.79152e-06, 9.5874e-05
1.86801e-06, 9.5874e-05
1.94645e-06, 9.5874e-05
2.02686e-06, 9.5874e-05
2.10926e-06, 9.5874e-05
2.19364e-06, 0.000191748
2.28004e-06, 9.5874e-05
2.36845e-06, 9.5874e-05
2.4589e-06, 9.5874e-05
2.55139e-06, 9.5874e-05
2.64593e-06, 9.5874e-05
2.74254e-06, 9.5874e-05
2.84122e-06, 9.5874e-05
2.94198e-06, 9.5874e-05
3.04484e-06, 9.5874e-05
3.1498e-06, 0.000191748
3.25687e-06, 9.5874e-05
3.36607e-06, 9.5874e-05
3.47739e-06, 9.5874e-05
3.59084e-06, 9.5874e-05
3.70644e-06, 9.5874e-05
3.82419e-06, 9.5874e-05
3.9441e-06, 9.5874e-05
4.06616e-06, 9.5874e-05
4.1904e-06, 9.5874e-05
4.31681e-06, 9.5874e-05
4.4454e-06, 9.5874e-05
4.57617e-06, 9.5874e-05
4.70913e-06, 9.5874e-05
4.84428e-06, 9.5874e-05
4.98162e-06, 9.5874e-05
5.12117e-06, 9.5874e-05
5.26291e-06, 9.5874e-05
5.40687e-06, 9.5874e-05
5.55302e-06, 9.5874e-05
5.70139e-06, 9.5874e-05
5.85197e-06, 9.5874e-05
6.00476e-06, 9.5874e-05
6.15976e-06, 9.5874e-05
6.31698e-06, 9.5874e-05
6.47641e-06, 9.5874e-05
6.63805e-06, 9.5874e-05
6.80191e-06, 0.000191748
6.96798e-06, 9.5874e-05
7.13627e-06, 9.5874e-05
7.30676e-06, 9.5874e-05
7.47947e-06, 9.5874e-05
7.65438e-06, 0.000191748
7.8315e-06, 9.5874e-05
8.01082e-06, 9.5874e-05
8.19234e-06, 9.5874e-05
8.37606e-06, 9.5874e-05
8.56197e-06, 0.000191748
8.75008e-06, 9.5874e-05
8.94037e-06, 9.5874e-05
9.13284e-06, 9.5874e-05
9.32749e-06, 9.5874e-05
9.52431e-06, 9.5874e-05
9.72331e-06, 9.5874e-05
9.92446e-06, 9.5874e-05
1.01278e-05, 9.5874e-05
1.03332e-05, 0.000191748
1.05408e-05, 0.000191748
1.07506e-05, 9.5874e-05
1.09625e-05, 9.5874e-05
1.11765e-05, 9.5874e-05
1.13926e-05, 9.5874e-05
1.16108e-05, 0.000191748
1.18312e-05, 9.5874e-05
1.20536e-05, 9.5874e-05
1.22781e-05, 9.5874e-05
1.25047e-05, 9.5874e-05
1.27334e-05, 9.5874e-05
1.29641e-05, 0.000191748
1.31969e-05, 9.5874e-05
1.34317e-05, 9.5874e-05
1.36685e-05, 9.5874e-05
1.39074e-05, 9.5874e-05
1.41483e-05, 9.5874e-05
1.43911e-05, 9.5874e-05
1.4636e-05, 9.5874e-05
1.48828e-05, 9.5874e-05
1.51317e-05, 9.5874e-05
1.53824e-05, 9.5874e-05
1.56351e-05, 9.5874e-05
1.58898e-05, 9.5874e-05
1.61464e-05, 9.5874e-05
1.64048e-05, 9.5874e-05
1.66652e-05, 9.5874e-05
1.69275e-05, 9.5874e-05
1.71916e-05, 9.5874e-05
1.74576e-05, 9.5874e-05
1.77254e-05, 9.5874e-05
1.7995e-05, 9.5874e-05
1.82665e-05, 9.5874e-05
1.85398e-05, 9.5874e-05
1.88149e-05, 9.5874e-05
1.90917e-05, 9.5874e-05
1.93703e-05, 9.5874e-05
1.96506e-05, 9.5874e-05
1.99327e-05, 9.5874e-05
2.02165e-05, 9.5874e-05
2.0502e-05, 9.5874e-05
2.07892e-05, 9.5874e-05
2.1078e-05, 9.5874e-05
2.13685e-05, 9.5874e-05
2.16606e-05, 9.5874e-05
2.19543e-05, 9.5874e-05
2.22497e-05, 0.000191748
2.25466e-05, 9.5874e-05
2.28451e-05, 9.5874e-05
2.31452e-05, 9.5874e-05
2.34468e-05, 9.5874e-05
2.37499e-05, 9.5874e-05
2.40545e-05, 0.000191748
2.43606e-05, 9.5874e-05
2.46682e-05, 9.5874e-05
2.49772e-05, 9.5874e-05
2.52877e-05, 9.5874e-05
2.55995e-05, 9.5874e-05
2.59128e-05, 9.5874e-05
2.62274e-05, 9.5874e-05
2.65434e-05, 9.5874e-05
2.68607e-05, 9.5874e-05
2.71794e-05, 9.5874e-05
2.74993e-05, 9.5874e-05
2.78206e-05, 9.5874e-05
2.81431e-05, 9.5874e-05
2.84668e-05, 0.000191748
2.87918e-05, 9.5874e-05
2.91179e-05, 9.5874e-05
2.94453e-05, 9.5874e-05
2.97738e-05, 9.5874e-05
3.01035e-05, 0.000191748
3.04343e-05, 9.5874e-05
3.07661e-05, 9.5874e-05
3.10991e-05, 9.5874e-05
3.14332e-05, 0
3.17682e-05, 9.5874e-05
3.21043e-05, 9.5874e-05
3.24414e-05, 9.5874e-05
3.27795e-05, 0.000191748
3.31186e-05, 9.5874e-05
3.34586e-05, 9.5874e-05
3.37995e-05, 9.5874e-05
3.41413e-05, 9.5874e-05
3.44839e-05, 9.5874e-05
3.48275e-05, 9.5874e-05
3.51718e-05, 9.5874e-05
3.5517e-05, 9.5874e-05
3.5863e-05, 9.5874e-05
3.62097e-05, 9.5874e-05
3.65572e-05, 9.5874e-05
3.69054e-05, 9.5874e-05
3.72543e-05, 9.5874e-05
3.76039e-05, 9.5874e-05
3.79541e-05, 9.5874e-05
3.8305e-05, 9.5874e-05
3.86565e-05, 9.5874e-05
3.90086e-05, 9.5874e-05
3.93612e-05, 9.5874e-05
3.97144e-05, 9.5874e-05
4.00681e-05, 9.5874e-05
4.04224e-05, 0.000191748
4.07771e-05, 9.5874e-05
4.11323e-05, 9.5874e-05
4.14879e-05, 9.5874e-05
4.18439e-05, 9.5874e-05
4.22003e-05, 9.5874e-05
4.2557e-05, 0.000191748
4.29141e-05, 9.5874e-05
4.32716e-05, 9.5874e-05
4.36293e-05, 9.5874e-05
4.39873e-05, 9.5874e-05
4.43456e-05, 9.5874e-05
4.47041e-05, 9.5874e-05
4.50628e-05, 9.5874e-05
4.54216e-05, 9.5874e-05
4.57807e-05, 9.5874e-05
4.61399e-05, 9.5874e-05
4.64992e-05, 9.5874e-05
4.68585e-05, 9.5874e-05
4.7218e-05, 9.5874e-05
4.75775e-05, 9.5874e-05
4.7937e-05, 9.5874e-05
4.82965e-05, 9.5874e-05
4.8656e-05, 9.5874e-05
4.90155e-05, 9.5874e-05
4.93749e-05, 9.5874e-05
4.97342e-05, 0.000191748
5.00934e-05, 9.5874e-05
5.04524e-05, 9.5874e-05
5.08113e-05, 9.5874e-05
5.117e-05, 9.5874e-05
5.15285e-05, 9.5874e-05
5.18867e-05, 9.5874e-05
5.22447e-05, 0.000191748
5.26025e-05, 9.5874e-05
5.29599e-05, 9.5874e-05
5.3317e-05, 0.000191748
5.36738e-05, 0.000191748
5.40302e-05, 9.5874e-05
5.43862e-05, 9.5874e-05
5.47418e-05, 0.000191748
5.50969e-05, 9.5874e-05
5.54517e-05, 9.5874e-05
5.58059e-05, 9.5874e-05
5.61596e-05, 0.000191748
5.65128e-05, 9.5874e-05
5.68655e-05, 9.5874e-05
5.72176e-05, 9.5874e-05
5.7569e-05, 9.5874e-05
5.79199e-05, 9.5874e-05
5.82702e-05, 9.5874e-05
5.86197e-05, 9.5874e-05
5.89687e-05, 9.5874e-05
5.93169e-05, 9.5874e-05
5.96643e-05, 9.5874e-05
6.00111e-05, 9.5874e-05
6.0357e-05, 9.5874e-05
6.07022e-05, 9.5874e-05
6.10466e-05, 9.5874e-05
6.13901e-05, 9.5874e-05
6.17328e-05, 9.5874e-05
6.20746e-05, 9.5874e-05
6.24155e-05, 0.000191748
6.27555e-05, 9.5874e-05
6.30945e-05, 9.5874e-05
6.34326e-05, 9.5874e-05
6.37697e-05, 9.5874e-05
6.41058e-05, 9.5874e-05
6.44409e-05, 0.000191748
6.47749e-05, 9.5874e-05
6.51079e-05, 9.5874e-05
6.54398e-05, 9.5874e-05
6.57706e-05, 0.000191748
6.61002e-05, 9.5874e-05
6.64287e-05, 0.000191748
6.67561e-05, 0.000191748
6.70823e-05, 9.5874e-05
6.74072e-05, 9.5874e-05
6.7731e-05, 9.5874e-05
6.80535e-05, 9.5874e-05
6.83747e-05, 9.5874e-05
6.86946e-05, 0.000191748
6.90133e-05, 9.5874e-05
6.93306e-05, 0.000191748
6.96466e-05, 0
6.99612e-05, 9.5874e-05
7.02745e-05, 9.5874e-05
7.05864e-05, 9.5874e-05
7.08968e-05, 9.5874e-05
7.12058e-05, 9.5874e-05
7.15134e-05, 9.5874e-05
7.18195e-05, 9.5874e-05
7.21241e-05, 9.5874e-05
7.24272e-05, 9.5874e-05
7.27288e-05, 9.5874e-05
7.30289e-05, 9.5874e-05
7.33274e-05, 9.5874e-05
7.36243e-05, 9.5874e-05
7.39197e-05, 9.5874e-05
7.42134e-05, 9.5874e-05
7.45056e-05, 9.5874e-05
7.4796e-05, 9.5874e-05
7.50849e-05, 9.5874e-05
7.53721e-05, 9.5874e-05
7.56575e-05, 9.5874e-05
7.59413e-05, 9.5874e-05
7.62234e-05, 9.5874e-05
7.65037e-05, 9.5874e-05
7.67823e-05, 0.000191748
7.70592e-05, 0.000191748
7.73342e-05, 9.5874e-05
7.76075e-05, 9.5874e-05
7.7879e-05, 9.5874e-05
7.81486e-05, 9.5874e-05
7.84165e-05, 9.5874e-05
7.86825e-05, 9.5874e-05
7.89466e-05, 9.5874e-05
7.92088e-05, 9.5874e-05
7.94692e-05, 9.5874e-05
7.97277e-05, 9.5874e-05
7.99842e-05, 9.5874e-05
8.02389e-05, 9.5874e-05
8.04916e-05, 9.5874e-05
8.07424e-05, 9.5874e-05
8.09912e-05, 9.5874e-05
8.1238e-05, 9.5874e-05
8.14829e-05, 9.5874e-05
8.17258e-05, 9.5874e-05
8.19667e-05, 9.5874e-05
8.22055e-05, 0.000191748
8.24424e-05, 9.5874e-05
8.26772e-05, 9.5874e-05
8.291e-05, 9.5874e-05
8.31407e-05, 9.5874e-05
8.33693e-05, 9.5874e-05
8.35959e-05, 9.5874e-05
8.38204e-05, 9.5874e-05
8.40429e-05, 9.5874e-05
8.42632e-05, 9.5874e-05
8.44814e-05, 9.5874e-05
8.46976e-05, 9.5874e-05
8.49116e-05, 9.5874e-05
8.51234e-05, 9.5874e-05
8.53332e-05, 9.5874e-05
8.55408e-05, 9.5874e-05
8.57463e-05, 9.5874e-05
8.59496e-05, 9.5874e-05
8.61507e-05, 0.000191748
8.63497e-05, 9.5874e-05
8.65465e-05, 9.5874e-05
8.67412e-05, 0.000191748
8.69337e-05, 9.5874e-05
8.7124e-05, 0.000191748
8.73121e-05, 9.5874e-05
8.7498e-05, 9.5874e-05
8.76817e-05, 9.5874e-05
8.78632e-05, 9.5874e-05
8.80425e-05, 9.5874e-05
8.82197e-05, 0.000191748
8.83946e-05, 9.5874e-05
8.85673e-05, 9.5874e-05
8.87378e-05, 9.5874e-05
8.89061e-05, 9.5874e-05
8.90721e-05, 9.5874e-05
8.9236e-05, 9.5874e-05
8.93976e-05, 9.5874e-05
8.95571e-05, 9.5874e-05
8.97143e-05, 9.5874e-05
8.98693e-05, 9.5874e-05
9.00221e-05, 9.5874e-05
9.01726e-05, 9.5874e-05
9.0321e-05, 0.000191748
9.04672e-05, 9.5874e-05
9.06111e-05, 9.5874e-05
9.07529e-05, 9.5874e-05
9.08924e-05, 9.5874e-05
9.10298e-05, 9.5874e-05
9.11649e-05, 9.5874e-05
9.12979e-05, 9.5874e-05
9.14286e-05, 9.5874e-05
9.15572e-05, 9.5874e-05
9.16836e-05, 9.5874e-05
9.18079e-05, 9.5874e-05
9.19299e-05, 9.5874e-05
9.20498e-05, 9.5874e-05
9.21676e-05, 9.5874e-05
9.22832e-05, 9.5874e-05
9.23966e-05, 9.5874e-05
9.2508e-05, 9.5874e-05
9.26172e-05, 9.5874e-05
9.27242e-05, 9.5874e-05
9.28292e-05, 9.5874e-05
9.29321e-05, 9.5874e-05
9.30328e-05, 0.000191748
9.31315e-05, 9.5874e-05
9.32281e-05, 9.5874e-05
9.33226e-05, 9.5874e-05
9.34151e-05, 9.5874e-05
9.35056e-05, 9.5874e-05
9.3594e-05, 9.5874e-05
9.36804e-05, 9.5874e-05
9.37648e-05, 9.5874e-05
9.38472e-05, 9.5874e-05
9.39276e-05, 9.5874e-05
9.4006e-05, 9.5874e-05
9.40825e-05, 0.000191748
9.41571e-05, 0.000191748
9.42297e-05, 9.5874e-05
9.43004e-05, 9.5874e-05
9.43692e-05, 9.5874e-05
9.44361e-05, 9.5874e-05
9.45012e-05, 0.000191748
9.45644e-05, 9.5874e-05
9.46258e-05, 9.5874e-05
9.46854e-05, 0.000191748
9.47432e-05, 9.5874e-05
9.47992e-05, 9.5874e-05
9.48535e-05, 9.5874e-05
9.4906e-05, 9.5874e-05
9.49568e-05, 9.5874e-05
9.50059e-05, 9.5874e-05
9.50534e-05, 9.5874e-05
9.50991e-05, 0.000191748
9.51433e-05, 9.5874e-05
9.51858e-05, 9.5874e-05
9.52267e-05, 9.5874e-05
9.52661e-05, 9.5874e-05
9.53039e-05, 9.5874e-05
9.53402e-05, 9.5874e-05
9.5375e-05, 9.5874e-05
9.54083e-05, 9.5874e-05
9.54402e-05, 9.5874e-05
9.54706e-05, 9.5874e-05
9.54997e-05, 0.000191748
9.55274e-05, 9.5874e-05
9.55537e-05, 0.000191748
9.55787e-05, 9.5874e-05
9.56025e-05, 9.5874e-05
9.5625e-05, 9.5874e-05
9.56462e-05, 9.5874e-05
9.56663e-05, 9.5874e-05
9.56851e-05, 9.5874e-05
9.57029e-05, 9.5874e-05
9.57195e-05, 9.5874e-05
9.5735e-05, 9.5874e-05
9.57495e-05, 9.5874e-05
9.5763e-05, 9.5874e-05
9.57755e-05, 9.5874e-05
9.5787e-05, 9.5874e-05
9.57977e-05, 9.5874e-05
9.58074e-05, 9.5874e-05
9.58163e-05, 9.5874e-05
9.58244e-05, 9.5874e-05
9.58317e-05, 9.5874e-05
9.58382e-05, 9.5874e-05
9.58441e-05, 9.5874e-05
9.58493e-05, 9.5874e-05
9.58539e-05, 9.5874e-05
9.58578e-05, 9.5874e-05
9.58613e-05, 9.5874e-05
9.58642e-05, 9.5874e-05
9.58666e-05, 9.5874e-05
9.58686e-05, 0.000191748
9.58702e-05, 9.5874e-05
9.58715e-05, 9.5874e-05
9.58724e-05, 9.5874e-05
9.58731e-05, 9.5874e-05
9.58735e-05, 9.5874e-05
9.58738e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 0.000191748
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 0.000191748
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 0.000191748
9.5874e-05, 0.000191748
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 0.000191748
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 0.000191748
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 0.000191748
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 0.000191748
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 0.000191748
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 0.000191748
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 0.000191748
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 0.000191748
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 0.000191748
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 0.000191748
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 0.000191748
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 9.5874e-05
9.5874e-05, 0.000191748
9.5874e-05, 9.5874e-05
